ReceiverID_x,ActionType_x,NegoOutcome_x,Content,Length_x,Word count of nego message_x,NegoOutcomeLabel_x,Filtered_Content_x,HuggingFace_Emotion,HuggingFace_Confidence,EmoRoBERTa_Emotion,EmoRoBERTa_Confidence,ReceiverID_y,ActionType_y,NegoOutcome_y,Length_y,Word count of nego message_y,NegoOutcomeLabel_y,Filtered_Content_y,Sentiment,Sentiment_Score
233,FinalAccept,FinalAccept,hi think found solution us like think organize extra staff senior members need help still bring russian culture guests nice negotiating alex looking forward event sincerly chris,276,53,1,solution us like think organize extra staff senior members need help still bring russian culture guests nice negotiating alex looking forward event sincerly chris,joy,0.853814423084259,joy,0.6404447555541992,233,FinalAccept,FinalAccept,276,53,1,solution us like think organize extra staff senior members need help still bring russian culture guests nice negotiating alex looking forward event sincerly chris,POSITIVE,0.949255108833313
235,Counteroffer,FinalAccept,ok fine accept week although id prefer dates accept russian catering although important thing therefore make least compromise three course meal select boomerang sponsor lets talk arguments im sure good arguments arguments return let us come end,402,76,1,week although id prefer dates accept russian catering although important thing therefore make least compromise three course meal select boomerang sponsor lets talk arguments im sure good arguments arguments return let us come end,joy,0.8786043524742126,joy,0.5174903273582458,235,Counteroffer,FinalAccept,402,76,1,week although id prefer dates accept russian catering although important thing therefore make least compromise three course meal select boomerang sponsor lets talk arguments im sure good arguments arguments return let us come end,NEGATIVE,0.5474764108657837
235,Question,FinalAccept,change presentation task sponsor selection thats acceptable choose one another,125,21,1,sponsor selection thats acceptable choose one another,neutral,0.8783109188079834,optimism,0.5957908630371094,235,Question,FinalAccept,125,21,1,sponsor selection thats acceptable choose one another,POSITIVE,0.993367612361908
236,Clarification,FinalAccept,negotiated point said agree speech could choose buffet seems want present speech gain much attention possible however think whats best event external speaker talks importance isa would defnitely worth speech would improve quality conference much even thats first choice would fair compromise agree,529,99,1,agree speech could choose buffet seems want present speech gain much attention possible however think whats best event external speaker talks importance isa would defnitely worth speech would improve quality conference much even thats first choice would fair compromise agree,joy,0.7294800281524658,optimism,0.7880836725234985,236,Clarification,FinalAccept,529,99,1,agree speech could choose buffet seems want present speech gain much attention possible however think whats best event external speaker talks importance isa would defnitely worth speech would improve quality conference much even thats first choice would fair compromise agree,NEGATIVE,0.9942301511764526
235,Question,FinalAccept,together since organizing event,67,11,1,event,surprise,0.2997016608715057,joy,0.6798333525657654,235,Question,FinalAccept,67,11,1,event,POSITIVE,0.9982627034187316
236,Clarification,FinalAccept,alternative would mean high coordination expense,64,10,1,high coordination expense,neutral,0.9052585959434508,sadness,0.5207059383392334,236,Clarification,FinalAccept,64,10,1,high coordination expense,NEGATIVE,0.997904658317566
235,Counteroffer,FinalAccept,ok lets recap chose favorite sponsor selection art inc important chose type catering catering local russian cuisine important made compromise music act freelife since also choosing date conference week would fair let choose presentation tasks speech chris awards alex say yes finish negotiation think gain utility negotiation outcome seems fair think,552,101,1,chose favorite sponsor selection art inc important chose type catering catering local russian cuisine important made compromise music act freelife since also choosing date conference week would fair let choose presentation tasks speech chris awards alex say yes finish negotiation think gain utility negotiation outcome seems fair think,joy,0.5402622222900391,joy,0.6430726647377014,235,Counteroffer,FinalAccept,552,101,1,chose favorite sponsor selection art inc important chose type catering catering local russian cuisine important made compromise music act freelife since also choosing date conference week would fair let choose presentation tasks speech chris awards alex say yes finish negotiation think gain utility negotiation outcome seems fair think,NEGATIVE,0.9923571348190308
236,FinalAccept,FinalAccept,okay come end agree hope event successfull best regards alex,123,24,1,agree hope event successfull best regards alex,joy,0.6480777859687805,joy,0.8178495764732361,236,FinalAccept,FinalAccept,123,24,1,agree hope event successfull best regards alex,POSITIVE,0.9997461438179016
240,Offer,FinalAccept,good afternoon chris name alex know interested organizing planning event isa think talk terms reach agreement first offer attached disagree points id like let know try reach agreement best regards aex,339,66,1,name alex know interested organizing planning event isa think talk terms reach agreement first offer attached disagree points id like let know try reach agreement best regards aex,joy,0.6916675567626953,joy,0.6259683966636658,240,Offer,FinalAccept,339,66,1,name alex know interested organizing planning event isa think talk terms reach agreement first offer attached disagree points id like let know try reach agreement best regards aex,NEGATIVE,0.9904906749725342
239,Question,FinalAccept,hallo alex thanks getting contact also heard team organize event isa russia hope good time preparing great event would like know feel music act dj happy could explain interested dj happy perform music act heard russians prefer local folkore music might distract real purpose event invite dj happy best regards mattias,472,92,1,getting contact also heard team organize event isa russia hope good time preparing great event would like know feel music act dj happy could explain interested dj happy perform music act heard russians prefer local folkore music might distract real purpose event invite dj happy best regards mattias,joy,0.91368967294693,joy,0.950337290763855,239,Question,FinalAccept,472,92,1,getting contact also heard team organize event isa russia hope good time preparing great event would like know feel music act dj happy could explain interested dj happy perform music act heard russians prefer local folkore music might distract real purpose event invite dj happy best regards mattias,POSITIVE,0.9043561816215516
240,Clarification,FinalAccept,well true event russia russians going event event isa prupose dj happy famous dj regularly fills huge venues events aand sure presence attract many guests hand dont think local folklore band best way familiar international events think points example catering regards alex,510,97,1,russia russians going event event isa prupose dj happy famous dj regularly fills huge venues events aand sure presence attract many guests hand dont think local folklore band best way familiar international events think points example catering regards alex,joy,0.7353898286819458,joy,0.9306253790855408,240,Clarification,FinalAccept,510,97,1,russia russians going event event isa prupose dj happy famous dj regularly fills huge venues events aand sure presence attract many guests hand dont think local folklore band best way familiar international events think points example catering regards alex,POSITIVE,0.9942981600761414
239,Question,FinalAccept,hello alex thanks reply think fine choice dj act find better solution catering international buffet would show appreciation russian members guests take local russian cuisine instead international buffet expect important people expect certain level formality buffet fit best regards mattias,429,76,1,reply think fine choice dj act find better solution catering international buffet would show appreciation russian members guests take local russian cuisine instead international buffet expect important people expect certain level formality buffet fit best regards mattias,joy,0.4998069703578949,joy,0.4798572957515716,239,Question,FinalAccept,429,76,1,reply think fine choice dj act find better solution catering international buffet would show appreciation russian members guests take local russian cuisine instead international buffet expect important people expect certain level formality buffet fit best regards mattias,NEGATIVE,0.9699724912643432
240,Clarification,FinalAccept,good afternoon chris considering issue catering convinced best option russian menu lot foreign people think used kind food plus foods usually strong think appropriate audience later participate various events made proposed international buffet person choose dish want take taste menus light points need clarify reference week choose celebrate event going organize initial speech awards hope news answers soon regards alex,735,136,1,considering issue catering convinced best option russian menu lot foreign people think used kind food plus foods usually strong think appropriate audience later participate various events made proposed international buffet person choose dish want take taste menus light points need clarify reference week choose celebrate event going organize initial speech awards hope news answers soon regards alex,joy,0.8227794766426086,joy,0.8872170448303223,240,Clarification,FinalAccept,735,136,1,considering issue catering convinced best option russian menu lot foreign people think used kind food plus foods usually strong think appropriate audience later participate various events made proposed international buffet person choose dish want take taste menus light points need clarify reference week choose celebrate event going organize initial speech awards hope news answers soon regards alex,POSITIVE,0.6475908756256104
239,Counteroffer,FinalAccept,hello alex see fixed position take internationl dj buffet consider take least another sponsor relationship money get event take catering im feel good date conference take step take international dj get openeing speech although speech higher risk importance isa get russians new subsidiary best regards chris,515,97,1,fixed position take internationl dj buffet consider take least another sponsor relationship money get event take catering im feel good date conference take step take international dj get openeing speech although speech higher risk importance isa get russians new subsidiary best regards chris,joy,0.9765512943267822,joy,0.7097718119621277,239,Counteroffer,FinalAccept,515,97,1,fixed position take internationl dj buffet consider take least another sponsor relationship money get event take catering im feel good date conference take step take international dj get openeing speech although speech higher risk importance isa get russians new subsidiary best regards chris,NEGATIVE,0.9746521711349488
239,Counteroffer,FinalAccept,hi alex would appreciate underestimate importance new subsidiary russia isa really need therefore think least catering take local russian cuisine instead international food take isa internal events serve russian participants necessary respect take international dj instead local one mentioned opening speech would like know recline opening speech best regards chris,526,90,1,appreciate underestimate importance new subsidiary russia isa really need therefore think least catering take local russian cuisine instead international food take isa internal events serve russian participants necessary respect take international dj instead local one mentioned opening speech would like know recline opening speech best regards chris,surprise,0.717261552810669,joy,0.4417161345481872,239,Counteroffer,FinalAccept,526,90,1,appreciate underestimate importance new subsidiary russia isa really need therefore think least catering take local russian cuisine instead international food take isa internal events serve russian participants necessary respect take international dj instead local one mentioned opening speech would like know recline opening speech best regards chris,NEGATIVE,0.9851642847061156
240,Counteroffer,FinalAccept,dear chris replay email considered proposal agree ideas changed mind initial speech told previous email important give opportunity perceive confident return would like rethink issue catering taking account option international three course meal possibility gives opportunity change dishes dish like eat regards alex,574,106,1,email considered proposal agree ideas changed mind initial speech told previous email important give opportunity perceive confident return would like rethink issue catering taking account option international three course meal possibility gives opportunity change dishes dish like eat regards alex,sadness,0.760438084602356,optimism,0.3258179128170013,240,Counteroffer,FinalAccept,574,106,1,email considered proposal agree ideas changed mind initial speech told previous email important give opportunity perceive confident return would like rethink issue catering taking account option international three course meal possibility gives opportunity change dishes dish like eat regards alex,NEGATIVE,0.8733481168746948
239,Counteroffer,FinalAccept,hello alex mind disagree passions bring russian culture isa event takes actually place russia obviously reason isa wants subsidiary russia result event therefore think getting russian culture organization possible catering type music act please consider think really music act sponsor would suggest take least russian food best regards chris,586,106,1,disagree passions bring russian culture isa event takes actually place russia obviously reason isa wants subsidiary russia result event therefore think getting russian culture organization possible catering type music act please consider think really music act sponsor would suggest take least russian food best regards chris,joy,0.548517644405365,joy,0.4444135129451751,239,Counteroffer,FinalAccept,586,106,1,disagree passions bring russian culture isa event takes actually place russia obviously reason isa wants subsidiary russia result event therefore think getting russian culture organization possible catering type music act please consider think really music act sponsor would suggest take least russian food best regards chris,NEGATIVE,0.9947920441627502
240,Counteroffer,FinalAccept,dear chris responding message trying reach final agreement agree catering propose although event people nations besides russia return want return original position initial speech give awards regards alex,318,57,1,message trying reach final agreement agree catering propose although event people nations besides russia return want return original position initial speech give awards regards alex,sadness,0.9298241138458252,optimism,0.3734294474124908,240,Counteroffer,FinalAccept,318,57,1,message trying reach final agreement agree catering propose although event people nations besides russia return want return original position initial speech give awards regards alex,POSITIVE,0.8805243968963623
239,Counteroffer,FinalAccept,hi alex im glad seen russia like food fit russian event want establish subsidiary russia thats whole thing event private thing would appreciate could take opening speech chance get job isa team members best organizers furthermore held often speech isa events advantage us possible best regards chris,523,101,1,glad seen russia like food fit russian event want establish subsidiary russia thats whole thing event private thing would appreciate could take opening speech chance get job isa team members best organizers furthermore held often speech isa events advantage us possible best regards chris,joy,0.9489612579345704,joy,0.8192793130874634,239,Counteroffer,FinalAccept,523,101,1,glad seen russia like food fit russian event want establish subsidiary russia thats whole thing event private thing would appreciate could take opening speech chance get job isa team members best organizers furthermore held often speech isa events advantage us possible best regards chris,POSITIVE,0.7342255115509033
240,Counteroffer,FinalAccept,hi chris cleared almost points would like agreed give initial speech would like express work done event thank association time dedication development performing every year ask let make initial speech thanks time alex,337,62,1,almost points would like agreed give initial speech would like express work done event thank association time dedication development performing every year ask let make initial speech thanks time alex,neutral,0.4026158452033996,joy,0.7919405698776245,240,Counteroffer,FinalAccept,337,62,1,almost points would like agreed give initial speech would like express work done event thank association time dedication development performing every year ask let make initial speech thanks time alex,POSITIVE,0.9017667770385742
239,FinalAccept,FinalAccept,hi alex im okay agreement thanks pariticpation im glad reached agreement fits nearly conception best regards chris,165,27,1,okay agreement thanks pariticpation im glad reached agreement fits nearly conception best regards chris,joy,0.9801126718521118,joy,0.7374672889709473,239,FinalAccept,FinalAccept,165,27,1,okay agreement thanks pariticpation im glad reached agreement fits nearly conception best regards chris,POSITIVE,0.994045078754425
241,Counteroffer,FinalAccept,hello alex guess would better chose local russian band want event become success famous star dj happy perfoming event totaly overshadow real objectives promote isa improve image right therefore would like suggest russian band please let know think could arrange compromise best regards chris,421,79,1,would better chose local russian band want event become success famous star dj happy perfoming event totaly overshadow real objectives promote isa improve image right therefore would like suggest russian band please let know think could arrange compromise best regards chris,joy,0.5692415237426758,joy,0.8580630421638489,241,Counteroffer,FinalAccept,421,79,1,would better chose local russian band want event become success famous star dj happy perfoming event totaly overshadow real objectives promote isa improve image right therefore would like suggest russian band please let know think could arrange compromise best regards chris,NEGATIVE,0.9945185780525208
242,Counteroffer,FinalAccept,dear chris understand point think right impress russian business contacs therefore agree necessary place parts russian culture conference already mentioned isa highly international organization opinion thats possible renounce international buffet really option think absolutely necessary guests pleased catering rather would change music act therefore suggesting third alternative alternative already came offering local russian band music act hope appreciate offer find agreement soon best regards alex,793,142,1,point think right impress russian business contacs therefore agree necessary place parts russian culture conference already mentioned isa highly international organization opinion thats possible renounce international buffet really option think absolutely necessary guests pleased catering rather would change music act therefore suggesting third alternative alternative already came offering local russian band music act hope appreciate offer find agreement soon best regards alex,joy,0.5368711948394775,joy,0.7540390491485596,242,Counteroffer,FinalAccept,793,142,1,point think right impress russian business contacs therefore agree necessary place parts russian culture conference already mentioned isa highly international organization opinion thats possible renounce international buffet really option think absolutely necessary guests pleased catering rather would change music act therefore suggesting third alternative alternative already came offering local russian band music act hope appreciate offer find agreement soon best regards alex,POSITIVE,0.6816133856773376
241,Counteroffer,FinalAccept,hi alex appreciate share thoughts issue really suggest serve international three course meal anything less would decline conferences last years even special events upcoming anniversary thus would harm prestige isa considering selection sponsor boomerang made good offer offered slightly less money event art inc however also said would willing sign longterm contract guess would bring us two much good reputation chose sponsoring partner willing able help us organize also future events best regards chris,735,129,1,share thoughts issue really suggest serve international three course meal anything less would decline conferences last years even special events upcoming anniversary thus would harm prestige isa considering selection sponsor boomerang made good offer offered slightly less money event art inc however also said would willing sign longterm contract guess would bring us two much good reputation chose sponsoring partner willing able help us organize also future events best regards chris,joy,0.6046284437179565,joy,0.4314101934432983,241,Counteroffer,FinalAccept,735,129,1,share thoughts issue really suggest serve international three course meal anything less would decline conferences last years even special events upcoming anniversary thus would harm prestige isa considering selection sponsor boomerang made good offer offered slightly less money event art inc however also said would willing sign longterm contract guess would bring us two much good reputation chose sponsoring partner willing able help us organize also future events best regards chris,NEGATIVE,0.9939510822296144
241,Counteroffer,FinalAccept,hello alex name alex see last offer absolutely possible demanding buffet communication reasons solely forget whole conference networking itensify relationships three course meal perfect opportunity mention points said last offer really want serve buffet make compromise sponsor otherwise see reputation repsonisible futureminded planners event seriously dangered best regards chris,548,91,1,alex see last offer absolutely possible demanding buffet communication reasons solely forget whole conference networking itensify relationships three course meal perfect opportunity mention points said last offer really want serve buffet make compromise sponsor otherwise see reputation repsonisible futureminded planners event seriously dangered best regards chris,sadness,0.3832823634147644,joy,0.6458575129508972,241,Counteroffer,FinalAccept,548,91,1,alex see last offer absolutely possible demanding buffet communication reasons solely forget whole conference networking itensify relationships three course meal perfect opportunity mention points said last offer really want serve buffet make compromise sponsor otherwise see reputation repsonisible futureminded planners event seriously dangered best regards chris,NEGATIVE,0.9933263063430786
242,Question,FinalAccept,dear chris possible accept last offer catering international buffet date conference week music act local russian band presentation tasks speech alex awards chris sponsor selection art inc already made offer therefore dont understand consider offer absolutely possible best regards alex,384,62,1,accept last offer catering international buffet date conference week music act local russian band presentation tasks speech alex awards chris sponsor selection art inc already made offer therefore dont understand consider offer absolutely possible best regards alex,sadness,0.6336438655853271,joy,0.4175692200660705,242,Question,FinalAccept,384,62,1,accept last offer catering international buffet date conference week music act local russian band presentation tasks speech alex awards chris sponsor selection art inc already made offer therefore dont understand consider offer absolutely possible best regards alex,NEGATIVE,0.7284603118896484
241,Clarification,FinalAccept,hi alex first response offer took music act account discuss topics later think offer meant final change category doesnt mean agree discuss later best chris,254,50,1,response offer took music act account discuss topics later think offer meant final change category doesnt mean agree discuss later best chris,neutral,0.5437135696411133,anger,0.5000085830688477,241,Clarification,FinalAccept,254,50,1,response offer took music act account discuss topics later think offer meant final change category doesnt mean agree discuss later best chris,NEGATIVE,0.9898682832717896
242,Counteroffer,FinalAccept,dear chris even though said offer meant final able accept first offer dont want agree special topics either leave blank space chose alternative want back topic option select boomerang sponsor isa two reasons firstly art inc pays boomerang secondly isa partnership isa yet contrast art inc kind impression organizations companies would would accept offer sponsor pays less partner isa therefore repeat previous offer best regards alex,728,141,1,though said offer meant final able accept first offer dont want agree special topics either leave blank space chose alternative want back topic option select boomerang sponsor isa two reasons firstly art inc pays boomerang secondly isa partnership isa yet contrast art inc kind impression organizations companies would would accept offer sponsor pays less partner isa therefore repeat previous offer best regards alex,sadness,0.8252701759338379,sadness,0.4104683697223663,242,Counteroffer,FinalAccept,728,141,1,though said offer meant final able accept first offer dont want agree special topics either leave blank space chose alternative want back topic option select boomerang sponsor isa two reasons firstly art inc pays boomerang secondly isa partnership isa yet contrast art inc kind impression organizations companies would would accept offer sponsor pays less partner isa therefore repeat previous offer best regards alex,NEGATIVE,0.9863312244415284
241,Counteroffer,FinalAccept,hi alex well good agree international three course meal compromise seems like good solution us otherwise could talk distribution speech best regards chris,223,40,1,good agree international three course meal compromise seems like good solution us otherwise could talk distribution speech best regards chris,joy,0.6191845536231995,optimism,0.4867069125175476,241,Counteroffer,FinalAccept,223,40,1,good agree international three course meal compromise seems like good solution us otherwise could talk distribution speech best regards chris,NEGATIVE,0.7332748174667358
242,Counteroffer,FinalAccept,dear chris offer sounds interesting want know would say distribution speech best regards alex,136,24,1,sounds interesting want know would say distribution speech best regards alex,sadness,0.3765389323234558,joy,0.7617249488830566,242,Counteroffer,FinalAccept,136,24,1,sounds interesting want know would say distribution speech best regards alex,POSITIVE,0.9437320828437804
241,Counteroffer,FinalAccept,hi alex well keep int buffet could agree hold speech announce present years awards think best regards chris,178,35,1,keep int buffet could agree hold speech announce present years awards think best regards chris,surprise,0.3612522780895233,joy,0.8236553072929382,241,Counteroffer,FinalAccept,178,35,1,keep int buffet could agree hold speech announce present years awards think best regards chris,POSITIVE,0.9778586030006408
242,FinalAccept,FinalAccept,dear chris content offer therefore accept chosen parameters think good chance win contest thanks cooperation best regards alex,191,34,1,offer therefore accept chosen parameters think good chance win contest thanks cooperation best regards alex,sadness,0.8678662776947021,joy,0.8725331425666809,242,FinalAccept,FinalAccept,191,34,1,offer therefore accept chosen parameters think good chance win contest thanks cooperation best regards alex,POSITIVE,0.998320996761322
243,Question,FinalAccept,hey alex kinda busy moment received message dont respond id kicked system responding ill read message later today give take asap best regards chris,256,52,1,busy moment received message dont respond id kicked system responding ill read message later today give take asap best regards chris,sadness,0.5452116131782532,sadness,0.7063541412353516,243,Question,FinalAccept,256,52,1,busy moment received message dont respond id kicked system responding ill read message later today give take asap best regards chris,NEGATIVE,0.9846605658531188
244,Clarification,FinalAccept,hi chris since able respond message write hoping get answer evening get negotiation started thank alex,166,32,1,able respond message write hoping get answer evening get negotiation started thank alex,joy,0.4371740818023681,joy,0.4369233250617981,244,Clarification,FinalAccept,166,32,1,able respond message write hoping get answer evening get negotiation started thank alex,POSITIVE,0.9995092153549194
243,Counteroffer,FinalAccept,feels less like negotiation like christmas wish list find arguments suit needs try reasonable name might chris im father christmas,191,35,1,negotiation like christmas wish list find arguments suit needs try reasonable name might chris im father christmas,sadness,0.6516042947769165,sadness,0.6600013971328735,243,Counteroffer,FinalAccept,191,35,1,negotiation like christmas wish list find arguments suit needs try reasonable name might chris im father christmas,NEGATIVE,0.9969403743743896
244,Question,FinalAccept,hallo chris im feeling disappointed way negotiating aim create successful conference event think going work dont refer last offers ask write adequate counferoffers get suitable basis closing negotiation thank alex,335,62,1,feeling disappointed way negotiating aim create successful conference event think going work dont refer last offers ask write adequate counferoffers get suitable basis closing negotiation thank alex,sadness,0.9826142191886902,sadness,0.6125884056091309,244,Question,FinalAccept,335,62,1,feeling disappointed way negotiating aim create successful conference event think going work dont refer last offers ask write adequate counferoffers get suitable basis closing negotiation thank alex,NEGATIVE,0.7956014275550842
243,Counteroffer,FinalAccept,hey sake event offer simple possible get date conference week sponsor selection art inc get music act local russian band catering local russian cuisine bonus get presentation tasks speech alex awards chris get main part show expect accept since generous opinion according calculations lose dont accept kind regards chris,493,94,1,offer simple possible get date conference week sponsor selection art inc get music act local russian band catering local russian cuisine bonus get presentation tasks speech alex awards chris get main part show expect accept since generous opinion according calculations lose dont accept kind regards chris,joy,0.8862749934196472,joy,0.8874402642250061,243,Counteroffer,FinalAccept,493,94,1,offer simple possible get date conference week sponsor selection art inc get music act local russian band catering local russian cuisine bonus get presentation tasks speech alex awards chris get main part show expect accept since generous opinion according calculations lose dont accept kind regards chris,NEGATIVE,0.9236662983894348
244,FinalAccept,FinalAccept,hi chris since time pressuring accept offer althought never real negotiation kind regards alex,132,22,1,time pressuring accept offer althought never real negotiation kind regards alex,anger,0.4232392013072967,sadness,0.3415891528129577,244,FinalAccept,FinalAccept,132,22,1,time pressuring accept offer althought never real negotiation kind regards alex,NEGATIVE,0.9801476001739502
252,Offer,FinalAccept,dear chris firstly want present alex student university stuttgart part isa since honestly really exited project organizing event real honor also heard team announcement glad team seem serious motivated person sure succeed project know cooperation compromise project picked isa could door opener future career worldwide companies well follow first offer kind regards,639,117,1,want present alex student university stuttgart part isa since honestly really exited project organizing event real honor also heard team announcement glad team seem serious motivated person sure succeed project know cooperation compromise project picked isa could door opener future career worldwide companies well follow first offer kind regards,sadness,0.5907750725746155,joy,0.8598628044128418,252,Offer,FinalAccept,639,117,1,want present alex student university stuttgart part isa since honestly really exited project organizing event real honor also heard team announcement glad team seem serious motivated person sure succeed project know cooperation compromise project picked isa could door opener future career worldwide companies well follow first offer kind regards,POSITIVE,0.6571595072746277
252,FinalAccept,FinalAccept,dear chris think offer made well compromise base sure key organize successfull anniversary best regards alex,160,31,1,offer made well compromise base sure key organize successfull anniversary best regards alex,sadness,0.8301027417182922,joy,0.6056728959083557,252,FinalAccept,FinalAccept,160,31,1,offer made well compromise base sure key organize successfull anniversary best regards alex,POSITIVE,0.9747843146324158
254,Counteroffer,FinalAccept,dear chris local band play event fit character international association meeting think music international make sure everyone understand music dj happy would really perfect maybe find also compromise case said afraid dj happy could steal show event attract much attention understand point argumentation therefore would suggest band freelife popular international great music artists would accept compromise including speech agree best regards alex,700,118,1,band play event fit character international association meeting think music international make sure everyone understand music dj happy would really perfect maybe find also compromise case said afraid dj happy could steal show event attract much attention understand point argumentation therefore would suggest band freelife popular international great music artists would accept compromise including speech agree best regards alex,sadness,0.5682691335678101,joy,0.4434476494789123,254,Counteroffer,FinalAccept,700,118,1,band play event fit character international association meeting think music international make sure everyone understand music dj happy would really perfect maybe find also compromise case said afraid dj happy could steal show event attract much attention understand point argumentation therefore would suggest band freelife popular international great music artists would accept compromise including speech agree best regards alex,NEGATIVE,0.985396921634674
253,FinalAccept,FinalAccept,dear alex thank much proposal think quite good plan event everyone enjoy find lots new members business partners best regards chris,208,39,1,much proposal think quite good plan event everyone enjoy find lots new members business partners best regards chris,joy,0.851005494594574,joy,0.9454897046089172,253,FinalAccept,FinalAccept,208,39,1,much proposal think quite good plan event everyone enjoy find lots new members business partners best regards chris,POSITIVE,0.9985665678977966
256,Offer,FinalAccept,hey good morning chris hope nice weekend opinion collaborated great far achieved good results lets try week clarifie last open issues opinion catering date conference music art sponsor selection last least presentation task enclosed find initial proposal think event think talk due university obligation promise reply promptly greetings alex,534,97,1,chris hope nice weekend opinion collaborated great far achieved good results lets try week clarifie last open issues opinion catering date conference music art sponsor selection last least presentation task enclosed find initial proposal think event think talk due university obligation promise reply promptly greetings alex,joy,0.923115372657776,joy,0.9210395216941832,256,Offer,FinalAccept,534,97,1,chris hope nice weekend opinion collaborated great far achieved good results lets try week clarifie last open issues opinion catering date conference music art sponsor selection last least presentation task enclosed find initial proposal think event think talk due university obligation promise reply promptly greetings alex,POSITIVE,0.9765533804893494
256,FinalAccept,FinalAccept,hello chris due time conflicts deadline today going accept offer future show whether boomerang art inc would better choice best regards alex,200,36,1,time conflicts deadline today going accept offer future show whether boomerang art inc would better choice best regards alex,neutral,0.5293454527854919,joy,0.3696145713329315,256,FinalAccept,FinalAccept,200,36,1,time conflicts deadline today going accept offer future show whether boomerang art inc would better choice best regards alex,NEGATIVE,0.99519544839859
258,Offer,FinalAccept,hi chris nice partner competition hope fun successfully plan annual conference isa give first suggestions issues regarding organisation event would like give speach opening ceremony good speaker consider important talent task thinki looking forward joint work kind regards alex,461,84,1,partner competition hope fun successfully plan annual conference isa give first suggestions issues regarding organisation event would like give speach opening ceremony good speaker consider important talent task thinki looking forward joint work kind regards alex,joy,0.9408031105995178,joy,0.883262038230896,258,Offer,FinalAccept,461,84,1,partner competition hope fun successfully plan annual conference isa give first suggestions issues regarding organisation event would like give speach opening ceremony good speaker consider important talent task thinki looking forward joint work kind regards alex,POSITIVE,0.9798255562782288
257,Counteroffer,FinalAccept,dear alex wanted held opening speech best interest agreed could let decide aspects event therefore request sponsor boomerang smaller amount money spent sponsor boomerang balanced offer longterm contract would ensure financial security also willing accept offer international buffet catering accept boomerang sponsor best regards chris,517,92,1,held opening speech best interest agreed could let decide aspects event therefore request sponsor boomerang smaller amount money spent sponsor boomerang balanced offer longterm contract would ensure financial security also willing accept offer international buffet catering accept boomerang sponsor best regards chris,sadness,0.7483885288238525,joy,0.6851699352264404,257,Counteroffer,FinalAccept,517,92,1,held opening speech best interest agreed could let decide aspects event therefore request sponsor boomerang smaller amount money spent sponsor boomerang balanced offer longterm contract would ensure financial security also willing accept offer international buffet catering accept boomerang sponsor best regards chris,NEGATIVE,0.9817496538162231
258,FinalAccept,FinalAccept,dear chris really appreciated concerned choice sponsor agree boomerang also made isa good offer consider longterm contract beneficial future projects big event profound importance need highest investment get even shortterm payment willing make compromise accept boomerang main sponsor going accept international buffet also dj happy music act think fairest way balance points therefore accept offer thank lot effort think managed find best solution sides kind regards alex,691,125,1,appreciated concerned choice sponsor agree boomerang also made isa good offer consider longterm contract beneficial future projects big event profound importance need highest investment get even shortterm payment willing make compromise accept boomerang main sponsor going accept international buffet also dj happy music act think fairest way balance points therefore accept offer thank lot effort think managed find best solution sides kind regards alex,joy,0.4297078847885132,joy,0.7588180899620056,258,FinalAccept,FinalAccept,691,125,1,appreciated concerned choice sponsor agree boomerang also made isa good offer consider longterm contract beneficial future projects big event profound importance need highest investment get even shortterm payment willing make compromise accept boomerang main sponsor going accept international buffet also dj happy music act think fairest way balance points therefore accept offer thank lot effort think managed find best solution sides kind regards alex,POSITIVE,0.9755864143371582
260,Offer,FinalAccept,dear chris related conference isa next year talked issues also issues determined right offers five issues discuss catering international buffet date conference week music act dj happy presentation tasks speech alex awards chris sponsor selection art inc especially issue sponsor selection important one know good relationship art inc last years made us best offer conference know make us offer upcoming events think hold connection art inc hope find best solution isa upcoming conference best regards alex,817,143,1,conference isa next year talked issues also issues determined right offers five issues discuss catering international buffet date conference week music act dj happy presentation tasks speech alex awards chris sponsor selection art inc especially issue sponsor selection important one know good relationship art inc last years made us best offer conference know make us offer upcoming events think hold connection art inc hope find best solution isa upcoming conference best regards alex,sadness,0.5859296917915344,joy,0.8723892569541931,260,Offer,FinalAccept,817,143,1,conference isa next year talked issues also issues determined right offers five issues discuss catering international buffet date conference week music act dj happy presentation tasks speech alex awards chris sponsor selection art inc especially issue sponsor selection important one know good relationship art inc last years made us best offer conference know make us offer upcoming events think hold connection art inc hope find best solution isa upcoming conference best regards alex,POSITIVE,0.8671539425849915
259,Counteroffer,FinalAccept,dear alex seen first offer points want discuss could accept preferences music act dj happy sponsor selection art inc instead would like catering local russian cuisine think guests would appreciate tipycal russian fod well music due fact conference think important music would like hear point view argumentation kind regards chris,521,98,1,first offer points want discuss could accept preferences music act dj happy sponsor selection art inc instead would like catering local russian cuisine think guests would appreciate tipycal russian fod well music due fact conference think important music would like hear point view argumentation kind regards chris,sadness,0.6129317283630371,joy,0.825181782245636,259,Counteroffer,FinalAccept,521,98,1,first offer points want discuss could accept preferences music act dj happy sponsor selection art inc instead would like catering local russian cuisine think guests would appreciate tipycal russian fod well music due fact conference think important music would like hear point view argumentation kind regards chris,NEGATIVE,0.937523603439331
